Date,Open,High,Low,Close,Volume
2021-04-08,14.217689256384576,14.435901140986724,14.21394768210418,14.281781196594238,244416000
2021-04-09,14.179033078443032,14.372556078838363,14.14012946049153,14.364575386047363,195172000
2021-04-12,14.254596031105418,15.314731433707978,14.104465977801848,15.171584129333496,869324000
2021-04-13,15.194027608780681,15.661375156600382,15.088537687934439,15.640925407409668,676212000
2021-04-14,15.586562476746503,15.681827538993751,15.19004028928494,15.239418983459473,385500000
2021-04-15,15.623968769706602,16.174361581809492,15.593044896398382,16.097551345825195,598480000
2021-04-16,16.01350646843604,16.12598008943115,15.826218501412095,15.873353004455566,335208000
2021-04-19,15.498279788357147,15.768613030073256,15.19552623110338,15.323959350585938,404420000
2021-04-20,15.285552882888071,15.458875362058153,14.926189618252145,15.133927345275879,334132000
2021-04-21,15.0815550200728,15.32470592597656,15.06509609224263,15.322710990905762,216776000
2021-04-22,15.33717668577237,15.400520875772711,14.747131525503809,14.81371784210205,277788000
2021-04-23,14.897510379080412,15.29727466051768,14.863594577488568,15.227696418762207,227500000
2021-04-26,15.147642935688191,15.440919322295558,15.087790126519275,15.439921379089355,197796000
2021-04-27,15.540172992599263,15.631946658407013,15.316724108516395,15.343907356262207,164572000
2021-04-28,15.326703691397503,15.494041387544131,15.178070060901838,15.239169120788574,209416000
2021-04-29,15.362114800935823,15.398524986163917,15.034423133882983,15.287050247192383,173196000
2021-04-30,15.137170190038917,15.327200854865179,14.960106128775966,14.972575187683105,201912000
2021-05-03,15.087788953016753,15.209239297695012,14.751119662695535,14.800248146057129,203912000
2021-05-04,14.6012413438704,14.601490591862607,13.975783949931254,14.31594467163086,405324000
2021-05-05,14.672815161485438,14.77705885779142,14.35210623381281,14.422931671142578,292024000
2021-05-06,14.459591465964824,14.535404719230742,14.183024162475034,14.487273216247559,193380000
2021-05-07,14.771819417961543,14.93391906739071,14.635654875272314,14.775809288024902,229328000
2021-05-10,14.750870418906874,14.769574480986956,14.214942578988863,14.230653762817383,268904000
2021-05-11,13.79098655645249,14.319433098252633,13.716171267079478,14.271052360534668,285584000
2021-05-12,13.975036189887499,14.225169885401517,13.67552570275034,13.724654197692871,303408000
2021-05-13,13.999225058319066,14.046110316134385,13.42588905794775,13.631631851196289,285404000
2021-05-14,13.855827943364837,14.29275009480988,13.714675592058635,14.207959175109863,258616000
2021-05-17,14.122173238813382,14.134393050426326,13.819420627888771,14.13065242767334,216980000
2021-05-18,14.231902974365962,14.368815282209768,13.969549474724266,13.981270790100098,186256000
2021-05-19,13.533123876129947,14.044862298330735,13.509931447897435,14.031146049499512,344000000
2021-05-20,14.267313661284234,14.647626114558799,14.23539279664413,14.57655143737793,321592000
2021-05-21,15.126448002011402,15.1845551375528,14.832922299304304,14.95487117767334,672992000
2021-05-24,15.175073252506618,15.706263442269936,15.138663074016822,15.573591232299805,554816000
2021-05-25,15.72721286252232,15.779583475638967,15.444410600364295,15.609253883361816,435408000
2021-05-26,15.69554295501756,15.754896323009897,15.547907279022002,15.661376953125,370440000
2021-05-27,15.661127835434264,15.711254271384014,15.42196772285293,15.449898719787598,581476000
2021-05-28,15.462866702379829,16.23745619906393,15.462866702379829,16.20453643798828,644536000
2021-06-01,16.229976473614617,16.347935473642835,15.864127958324758,16.224489212036133,472804000
2021-06-02,16.212269621300088,16.87713010157178,16.195560491961704,16.736974716186523,594168000
2021-06-03,16.659665958022718,17.21654307093119,16.54220545944608,16.928003311157227,580008000
2021-06-04,17.07040531567325,17.617556157162486,17.05344883764565,17.535011291503906,617120000
2021-06-07,17.528021981905518,17.768677543429288,17.150453185888143,17.575653076171875,575756000
2021-06-08,17.4841296925654,17.578147544430767,17.20855848653228,17.414052963256836,323848000
2021-06-09,17.476666914175155,17.535784584212863,17.21724683977424,17.319517135620117,381656000
2021-06-10,17.311284529275444,17.452967859710565,17.137673016665815,17.38611602783203,287772000
2021-06-11,17.44049548819086,17.89922071360538,17.40482582522779,17.78547477722168,416308000
2021-06-14,17.866046711104186,17.99924798169743,17.62333957825231,17.978544235229492,321376000
2021-06-15,17.87501904179377,17.97604277221346,17.688436105733807,17.74880027770996,243032000
2021-06-16,17.751054402065236,17.914688031036157,17.545263461195876,17.770509719848633,307124000
2021-06-17,17.734832506474874,18.792964979607603,17.71662372222767,18.615612030029297,809656000
2021-06-18,18.74208463201298,19.331765442705965,18.54253016298032,18.597158432006836,968856000
2021-06-21,18.394112856856477,18.495138525894447,17.782980352467526,18.386131286621094,672384000
2021-06-22,18.430282227083815,18.921434238935472,18.344972300218704,18.8446044921875,580144000
2021-06-23,18.96533947770567,19.11001641053207,18.865562217029083,19.014728546142578,332356000
2021-06-24,19.184842999806214,19.37666328306946,19.045652733544433,19.162641525268555,320924000
2021-06-25,19.237476542149953,19.302332029426786,18.852338209521378,18.98853302001953,278364000
2021-06-28,19.318042384046755,20.03394186005266,19.2758869909924,19.940401077270508,495436000
2021-06-29,19.838132408460762,20.053899319285392,19.61313549933401,19.9820613861084,367632000
2021-06-30,19.954623798999663,20.117509490168736,19.81942620130902,19.957866668701172,326568000
2021-07-01,20.080092966260256,20.41035374685743,19.974328596973308,20.166898727416992,480136000
2021-07-02,20.39463747913961,20.45949296291919,20.24247763436387,20.441282272338867,342764000
2021-07-06,20.691221944768234,20.795488562446426,20.30483712715848,20.65230941772461,446708000
2021-07-07,20.806959730888135,20.82841138200771,20.286623974810293,20.326284408569336,418428000
2021-07-08,19.81219121733982,20.088073010027667,19.656788496494755,19.85833740234375,503300000
2021-07-09,19.91795284925319,20.035440254937832,19.71016751816278,20.00550651550293,296624000
2021-07-12,20.194833408061367,20.48692953104882,20.142700097359224,20.466726303100586,321984000
2021-07-13,20.354980357703976,20.415595767317473,20.069120590436885,20.204816818237305,290708000
2021-07-14,20.312320711528482,20.37218628598519,19.708671252768255,19.797222137451172,380100000
2021-07-15,19.767541563589802,19.802712615853245,18.81641780631907,18.923927307128906,550564000
2021-07-16,18.988030726422647,19.11424759877164,18.032667088106123,18.12047004699707,688224000
2021-07-19,17.875275342534227,18.999510194615794,17.825635073987275,18.73784637451172,749060000
2021-07-20,18.68820179026465,18.795960580206206,18.12346488761401,18.570465087890625,434687000
2021-07-21,18.83986423648893,19.48342535694125,18.700177259556888,19.36668586730957,371017000
2021-07-22,19.59816711341448,19.84261930571644,19.232982752333722,19.550273895263672,323826000
2021-07-23,19.612139415403593,19.65604185729442,19.207045233457105,19.514358520507812,195672000
2021-07-26,19.267912125385813,19.39861843921064,18.871796689116085,19.25094985961914,203943000
2021-07-27,19.222002607526502,19.57820618366455,18.69917193471032,19.165130615234375,248863000
2021-07-28,19.275894635963596,19.6021646807648,18.952618156219216,19.459484100341797,202191000
2021-07-29,19.47544535320664,19.808701619528385,19.284871556554233,19.618127822875977,190781000
2021-07-30,19.374667678926546,19.586194490823832,19.22001478198621,19.455488204956055,183497000
2021-08-02,19.656041136379148,19.91645840741657,19.317796898621157,19.705928802490234,217444000
2021-08-03,19.695947175204367,20.176871874335998,19.177107171863515,19.770780563354492,301811000
2021-08-04,19.945393101365298,20.27266220607287,19.783753941478007,20.228759765625,231309000
2021-08-05,20.454256579946396,20.686736469006593,20.29660819505483,20.59095001220703,211435000
2021-08-06,20.47820503972447,20.524101928122093,20.16490458584402,20.320556640625,178497000
2021-08-09,20.400374106685497,20.46223602836236,20.098050750515416,20.249711990356445,146443000
2021-08-10,20.276650205072418,20.384408995827474,19.790735571713213,19.891511917114258,179238000
2021-08-11,19.998278783857486,20.00426591413598,19.38664756137036,19.655046463012695,185925000
2021-08-12,19.8256587030102,19.984302369421908,19.576216606059397,19.860580444335938,151652000
2021-08-13,19.860582533688213,20.168893013178696,19.806702182493282,20.1429500579834,183063000
2021-08-16,20.090066043847173,20.241727260005828,19.409586914753046,19.905479431152344,210876000
2021-08-17,19.641072122334368,19.72588343328819,19.224005625797794,19.414579391479492,204585000
2021-08-18,19.456485405778384,19.590187158874645,18.95760116460458,18.997512817382812,285913000
2021-08-19,19.45049795314663,20.449265542336242,18.720131086069024,19.753820419311523,766555000
2021-08-20,19.946390500496992,20.818440769765257,19.888521263811523,20.769550323486328,675741000
2021-08-23,20.924203397298,21.947912925807106,20.903250350633197,21.909000396728516,575807000
2021-08-24,21.70445975402652,21.90999945326239,21.486945796783075,21.744369506835938,297299000
2021-08-25,21.68849539272734,22.419859572593847,21.673529472839984,22.163433074951172,347701000
2021-08-26,22.15046036413365,22.29014733822545,21.741375451642853,22.018754959106445,237940000
2021-08-27,22.134496340275508,22.671295897934026,22.1175340779144,22.585487365722656,304722000
2021-08-30,22.77905822428135,22.991582292262514,22.500681440564495,22.637374877929688,262580000
2021-08-31,22.648351539197673,22.648351539197673,22.07453455787261,22.3389892578125,259850000
2021-09-01,22.438784759124236,22.650348906025947,22.31104759248821,22.394874572753906,201767000
2021-09-02,22.47170927220523,22.546555855660092,22.249168120910575,22.349960327148438,187834000
2021-09-03,22.279112296634487,22.93875292763135,22.15436923092753,22.79604721069336,280532000
2021-09-07,22.786067428844145,22.85193175199729,22.475705860557778,22.615419387817383,198107000
2021-09-08,22.466723400904264,22.563524132265776,21.931823984385463,22.293081283569336,254434000
2021-09-09,22.266137144440457,22.491672425697235,22.08550944017978,22.13141441345215,196856000
2021-09-10,22.302061280830465,22.579489705395595,22.224222499927517,22.431795120239258,248376000
2021-09-13,22.637372339454643,22.916797475878276,21.81306999526155,22.10646629333496,297500000
2021-09-14,22.229212641217604,22.363935372792017,22.040601959070237,22.19628143310547,199755000
2021-09-15,22.26314446387039,22.321025809840197,21.92084908003349,22.29507827758789,166538000
2021-09-16,22.13740269427345,22.231209337206835,21.881928392765175,22.19628143310547,156033000
2021-09-17,22.25416170484627,22.275118448091163,21.78512847263095,21.854984283447266,294503000
2021-09-20,21.102532264947648,21.388942963530003,20.619527919799644,21.06960105895996,349440000
2021-09-21,21.372971908988507,21.380954884379932,20.90693288638775,21.20232391357422,204688000
2021-09-22,21.32208000784405,21.91485886480449,21.152429377866472,21.895898818969727,268726000
2021-09-23,22.09449300053855,22.48868157731644,21.845006848668227,22.435791015625,248555000
2021-09-24,22.02463694288499,22.103475038068282,21.81606688764935,22.035614013671875,217655000
2021-09-27,21.66537306934412,21.754190825746935,21.28116613158087,21.615476608276367,245215000
2021-09-28,21.17039292521659,21.374971448404203,20.608548606029547,20.656450271606445,343069000
2021-09-29,20.8969576569864,20.973799045887088,20.424928447373038,20.47482681274414,218394000
2021-09-30,20.725309293039082,21.022697064179454,20.645473815850814,20.673416137695312,221009000
2021-10-01,20.707348593286746,20.816123798789594,20.161472062841753,20.699365615844727,240978000
2021-10-04,20.461851089635363,20.499773082317855,19.514802475612257,19.691438674926758,345635000
2021-10-05,19.90899448692086,20.60555973549591,19.81319114034007,20.408964157104492,279282000
2021-10-06,20.078642049763726,20.6774071635698,20.038723360348456,20.65744972229004,297202000
2021-10-07,21.048644411788743,21.278173092978495,20.928892137925292,21.031681060791016,256919000
2021-10-08,21.057622913257926,21.16240660995784,20.732292851994423,20.788177490234375,151258000
2021-10-11,20.532705933838944,21.019701745235178,20.468836413759362,20.65245819091797,163388000
2021-10-12,20.78518639102628,21.013715764405212,20.485803813514003,20.628509521484375,162134000
2021-10-13,20.874999299325843,20.9468517954333,20.670420782566904,20.89595603942871,180652000
2021-10-14,21.24424093983298,21.710280040317638,21.07858180049667,21.7012996673584,243589000
2021-10-15,21.765169217756938,21.885920792719308,21.6174746181001,21.817062377929688,226994000
2021-10-18,21.70429374523038,22.245179438302365,21.599508134493956,22.176321029663086,189494000
2021-10-19,22.23020761577493,22.33299652432015,21.991700497587633,22.24418067932129,161473000
2021-10-20,22.259153972227175,22.38689113624754,21.93681792130958,22.05756950378418,146276000
2021-10-21,22.05158081081339,22.66431908339026,22.037609648043592,22.645357131958008,187590000
2021-10-22,22.776081950418607,23.08245004843204,22.514621420538273,22.67928123474121,249384000
2021-10-25,22.925775538059284,23.30699025615322,22.72319371456026,23.118379592895508,230235000
2021-10-26,23.939690683779567,25.207080642552555,23.874823758987613,24.66619300842285,485898000
2021-10-27,24.42369501670846,25.038428062047632,24.232088329597563,24.400741577148438,245990000
2021-10-28,24.826864037496623,24.89871654547079,24.47259418957567,24.889734268188477,234204000
2021-10-29,24.949607826287217,25.65615265639552,24.948610430057254,25.51444435119629,292503000
2021-11-01,25.596280704392232,25.840776060615124,25.175147208367978,25.773914337158203,265740000
2021-11-02,25.768924631119912,26.623164159534607,25.74696858717895,26.34673309326172,294112000
2021-11-03,26.615177925392462,26.72894390976585,26.18107263291449,26.543325424194336,239910000
2021-11-04,27.17302872617055,31.30052653095148,27.062256834548624,29.739742279052734,1153631000
2021-11-05,30.12495081284974,31.335456833245594,29.34954751211164,29.690845489501953,851260000
2021-11-08,30.0870264157735,31.036071770159673,29.845523288055762,30.740680694580078,503101000
2021-11-09,32.215642328275685,32.243584649409264,29.90240643770052,30.59398078918457,646746000
2021-11-10,29.295656214442552,30.78658460535375,28.718843340660385,29.3984432220459,636206000
2021-11-11,30.40536867893391,30.527117630014917,29.715789152575233,30.32752799987793,332172000
2021-11-12,29.948309986730987,30.61693277323378,29.569090070156268,30.32752799987793,413054000
2021-11-15,30.48919684042176,30.581006779573574,29.186879115830916,29.963279724121094,384909000
2021-11-16,29.697833005821565,30.327534638931564,29.64494054309698,30.140918731689453,264484000
2021-11-17,30.355476692185867,30.446291154053746,28.740802374447846,29.200855255126953,428508000
2021-11-18,32.30046694089971,32.69265683604596,31.256615668173605,31.609888076782227,781711000
2021-11-19,32.17671536534096,33.01997944548846,31.839410875338483,32.91719055175781,533867000
2021-11-22,33.44810639994247,34.57578482836839,31.834431357319282,31.890316009521484,754335000
2021-11-23,31.470177454770493,32.29348237107467,30.81652316774115,31.680744171142578,532163000
2021-11-24,31.39632853521681,32.78746210050022,30.864423237348433,32.606834411621094,435162000
2021-11-26,32.53298910580226,32.64276360965814,31.285560386970182,31.43824577331543,283069000
2021-11-29,32.29947733857546,33.343325056327004,31.970153780150458,33.30739974975586,454964000
2021-11-30,33.100819984063634,33.28444369151057,31.79850400483013,32.60883331298828,622066000
2021-12-01,33.15477887681169,33.22464323996772,31.31933164435788,31.374225616455078,484368000
2021-12-02,31.15365672304559,32.415213053889744,30.965021023061166,32.06389236450195,472890000
2021-12-03,31.938137600537708,32.066889832044694,30.071751846895292,30.633665084838867,544325000
2021-12-06,29.82222966105633,30.182531770501555,27.983791897824226,29.978927612304688,658938000
2021-12-07,30.897148284520917,32.38626422162918,30.591738246734344,32.36430358886719,593053000
2021-12-08,31.937133093041922,32.22757083379196,31.360249588511806,31.764467239379883,475551000
2021-12-09,31.6726436363354,32.142735562331445,30.369168945749347,30.431049346923828,488507000
2021-12-10,31.089777075680235,31.244478098261293,29.803269551316273,30.139617919921875,488825000
2021-12-13,30.190516381869546,30.235429453900565,28.06163905199242,28.106552124023438,598344000
2021-12-14,27.64544809567348,28.62255545688328,27.197316754829743,28.282215118408203,667035000
2021-12-15,28.345092875773645,30.441033250824958,27.7841791365001,30.40011215209961,698297000
2021-12-16,31.091770564933462,31.099754518870387,28.038684877718026,28.332115173339844,707366000
2021-12-17,27.930891949372505,28.866080545306644,27.706326603425225,27.74724769592285,713758000
2021-12-20,27.25220994036055,28.08958664914624,27.092519430074276,27.665409088134766,461847000
2021-12-21,28.319144340098806,29.063702367832537,27.3480239896124,29.018789291381836,524385000
2021-12-22,28.83514767974732,29.49786357065309,28.39400082904358,29.343162536621094,395184000
2021-12-23,29.697474358812528,30.000887493948582,29.37410133609741,29.58269691467285,343022000
2021-12-27,29.60265275302843,31.026893719009394,29.582690965802353,30.885168075561523,403686000
2021-12-28,31.25146195093205,31.26942679962951,29.953974216379613,30.263376235961914,420591000
2021-12-29,30.214474295872787,30.48894226101068,29.30922629538712,29.9429988861084,343139000
2021-12-30,29.769336178213297,30.398119287491273,29.482892273989112,29.5288028717041,308864000
2021-12-31,29.616627511446417,29.971940112811122,29.274290262971935,29.354135513305664,266530000
2022-01-03,29.75735697767053,30.651624582903967,29.727414293582168,30.06276512145996,391547000
2022-01-04,30.218462985082912,30.40909369115047,28.294191075815277,29.23337173461914,527154000
2022-01-05,28.893031463942076,29.359129558729837,27.479770596008006,27.55063247680664,498064000
2022-01-06,27.586559964920273,28.38301743954945,27.01267281731573,28.123519897460938,454186000
2022-01-07,28.086593233674098,28.367050088301752,27.00468748968169,27.194320678710938,409939000
2022-01-10,26.52961181550805,27.415895582129004,25.59442299105561,27.347028732299805,594681000
2022-01-11,27.270177292552447,28.010743386947276,26.78711374014883,27.763221740722656,404089000
2022-01-12,28.012733594807443,28.53971261700627,27.554621408963357,27.944866180419922,383413000
2022-01-13,28.324133734411912,28.424938300544927,26.44676981062193,26.523622512817383,540171000
2022-01-14,26.24915265168228,27.1444197184354,26.159326499116265,26.889911651611328,395832000
2022-01-18,26.209230679570027,26.586500135365398,25.720178245364497,25.852920532226562,424270000
2022-01-19,26.028576108979475,26.491677750894784,25.00356141134251,25.018531799316406,488315000
2022-01-20,25.255081797321385,25.529549771779315,24.031450230407202,24.10331153869629,435181000
2022-01-21,23.461552019986037,24.775007677466373,23.218024282355426,23.32880973815918,718958000
2022-01-24,22.286827510617645,23.334796698374127,20.847616010504623,23.326812744140625,913982000
2022-01-25,22.502410844337714,22.898644579433583,21.957466910396736,22.280839920043945,664616000
2022-01-26,23.19507150485748,24.010491492410896,22.25688820809312,22.727975845336914,755959000
2022-01-27,23.522439993882372,23.948614578743555,21.633097919054194,21.901578903198242,573353000
2022-01-28,21.96944289295478,22.81380797435671,21.25482754600818,22.79584312438965,543774000
2022-01-31,23.137176312477948,24.461612098053234,23.007428507884715,24.438655853271484,564680000
2022-02-01,25.055470852073256,25.096391959338074,23.843816968627216,24.59037208557129,518925000
2022-02-02,25.744137845747257,25.767092196208253,24.505535714992302,25.193204879760742,543419000
2022-02-03,24.410715212297134,25.02851797372646,23.734026501108175,23.901700973510742,410178000
2022-02-04,23.9256491963557,24.58736736304779,23.586306449146388,24.2719783782959,354829000
2022-02-07,24.324884078552188,25.133317663093663,24.155212644397917,24.68019676208496,376868000
2022-02-08,24.31190344360398,25.18121973728533,23.933636493420686,25.05945587158203,410359000
2022-02-09,25.5724671951491,26.673335511065854,25.30398812548044,26.65337371826172,524282000
2022-02-10,25.944747316228323,26.87294784160419,25.55051047315788,25.774076461791992,513200000
2022-02-11,25.865898715581448,26.101442533660926,23.7270419828092,23.902700424194336,605472000
2022-02-14,23.887730626740176,24.826911463246145,23.709075818043775,24.2200870513916,440424000
2022-02-15,24.900764591183574,26.49367965605607,24.73608458162661,26.443777084350586,699869000
2022-02-16,26.208233700505765,26.530609192134296,25.502599827448215,26.459745407104492,732676000
2022-02-17,25.58044757027019,25.735148587356477,24.118281669763785,24.459619522094727,810595000
2022-02-18,24.620307973876027,24.937693968010514,23.055340541376445,23.59629249572754,761255000
2022-02-22,22.990462982791453,24.01747279961412,22.955530805597544,23.344776153564453,633422000
2022-02-23,23.755980792771823,24.108298935289074,22.257883403820344,22.34371566772461,566511000
2022-02-24,20.97436959630377,23.753985005383658,20.84961126769638,23.702085494995117,735801000
2022-02-25,23.675138387578873,24.1701778047602,23.33579559273523,24.110294342041016,528866000
2022-02-28,23.945614559981106,24.617313720025166,23.661165729918974,24.337854385375977,477319000
2022-03-01,24.2440354711342,24.32986963799387,23.08727591797761,23.431608200073242,412056000
2022-03-02,23.714113121544962,24.365961607628535,23.373714780503384,24.17729377746582,389642000
2022-03-03,24.219216091275733,24.28310431664372,23.42761517996613,23.672183990478516,365095000
2022-03-04,23.342767392238667,23.63824497847324,22.44235747690305,22.895557403564453,431415000
2022-03-07,22.77676506442822,22.992385688642184,21.292387654278762,21.314348220825195,450821000
2022-03-08,21.271424341879477,22.33354729257822,20.613586007361604,21.476062774658203,557467000
2022-03-09,22.34752397571556,23.179055323683137,22.207771447985007,22.973419189453125,492742000
2022-03-10,22.491272744824204,22.74781956359875,21.843416915189174,22.61804962158203,428066000
2022-03-11,22.981408527703135,23.104192759122018,22.007129512410348,22.06103515625,367209000
2022-03-14,21.830440015715702,22.22274672696289,21.121692803109244,21.292390823364258,385354000
2022-03-15,21.48005697889036,22.997377221162406,21.284403438506185,22.932491302490234,491996000
2022-03-16,23.458564260775105,24.553630127058703,23.131143481350605,24.452808380126953,671422000
2022-03-17,24.077471154131192,24.798196302698308,23.863847789795177,24.722332000732422,471941000
2022-03-18,24.755272049910502,26.522151490123896,24.580581386606394,26.406354904174805,730719000
2022-03-21,26.46026011637226,27.10412324336721,25.92121138568289,26.686859130859375,591727000
2022-03-22,26.679869314228366,27.18996980901101,26.026025549438742,26.47722816467285,547007000
2022-03-23,26.079927675254787,26.565070701682995,25.529900643651544,25.588796615600586,502120000
2022-03-24,26.11986368042065,28.270065012059774,25.861319580253287,28.100364685058594,877379000
2022-03-25,27.83682948218481,28.307997346511723,27.22291411401015,27.643171310424805,579016000
2022-03-28,27.7070580201299,28.200186425941997,27.158026699534492,28.169240951538086,425494000
2022-03-29,28.644403356385414,28.894960233335265,27.93066392483216,28.605472564697266,488984000
2022-03-30,28.254093909967974,28.445754802964743,27.454505676769504,27.641176223754883,463487000
2022-03-31,27.733016015173206,28.198193995600818,27.221919611404,27.237890243530273,523440000
2022-04-01,27.326726985234544,27.44751390350654,26.22068102801102,26.66489601135254,517235000
2022-04-04,26.680872446951916,27.509408871839586,26.566075449381483,27.311758041381836,397120000
2022-04-05,27.205941957892414,27.270827874661148,25.774470555611817,25.88527488708496,436615000
2022-04-06,24.89003527746439,25.255389153160042,23.960677101781798,24.363964080810547,703833000
2022-04-07,24.397898817604393,24.678403417357615,23.436597701943068,24.16530990600586,557992000
2022-04-08,23.874826939519217,23.88081687759532,23.021335019105305,23.07823371887207,524781000
2022-04-11,22.17483029611759,22.280642378826183,21.621806322763018,21.878353118896484,575207000
2022-04-12,22.497263069478947,22.68493131080964,21.24447483857527,21.466083526611328,662258000
2022-04-13,21.689686094459127,22.460324131590653,21.417166779097364,22.163846969604492,516943000
2022-04-14,22.465317170334803,22.736838829968864,21.125684399232618,21.220516204833984,569097000
2022-04-18,21.162616730014566,22.049049416277743,21.041829811732452,21.74458885192871,525701000
2022-04-19,21.681703314644214,22.333551844356887,21.276419023596286,22.15886116027832,512781000
2022-04-20,22.477295203987705,22.630025292014682,21.162618078582742,21.444120407104492,468974000
2022-04-21,21.670717529613366,22.35251367670244,19.964731581536245,20.147409439086914,656209000
2022-04-22,20.267197567812772,20.44987543262351,19.465614065609277,19.480587005615234,624713000
2022-04-25,19.168140672030763,19.909830566482615,19.062328587721677,19.866907119750977,641566000
2022-04-26,19.683225805798546,19.753102049371627,18.637073720343448,18.754865646362305,653143000
2022-04-27,18.565204266444386,19.133201147980134,18.257748727324,18.38252830505371,499460000
2022-04-28,18.933552723499567,20.001667489116333,18.45739457929483,19.747116088867188,570327000
2022-04-29,19.367787435913748,20.092507058531055,18.484347793800964,18.51429557800293,500435000
2022-05-02,18.508306677557925,19.53948420995558,18.35857155612756,19.498558044433594,572049000
2022-05-03,19.365792728207555,19.790044492832212,19.099263315754698,19.56743621826172,475751000
2022-05-04,19.887868830192616,20.364026989571897,18.717934609583033,20.29814338684082,648855000
2022-05-05,19.831972807880156,19.889869206905697,18.467382404880805,18.810775756835938,626331000
2022-05-06,18.702962121693464,19.47759284066745,17.958277283967274,18.64206886291504,633297000
2022-05-09,18.00220284256642,18.222811941526615,16.79733029414801,16.920114517211914,644455000
2022-05-10,17.657808494966158,18.16591176162213,16.994979755458832,17.563974380493164,761474000
2022-05-11,17.316406291938918,17.72169039196201,16.53878083621227,16.600669860839844,670167000
2022-05-12,16.19040360695308,16.758400627921947,15.539553695242823,16.146480560302734,708728000
2022-05-13,16.758399254402644,17.896388580108713,16.5637433859514,17.674779891967773,670437000
2022-05-16,17.478127488678094,17.756634863058387,17.075838212801916,17.233558654785156,521446000
2022-05-17,18.042129937144267,18.33860712731935,17.60290714990144,18.144948959350586,585830000
2022-05-18,17.673776294585583,18.0860480556068,16.83425983504842,16.90812873840332,545161000
2022-05-19,16.907136667863853,17.65581425511469,16.704493580378365,17.093807220458984,621310000
2022-05-20,17.301441630973102,17.37930322099408,15.727221518406013,16.664566040039062,739105000
2022-05-23,16.245302043892696,16.885172429110426,16.150470255550008,16.868202209472656,639889000
2022-05-24,16.48088814806781,16.56773463435827,15.752174861917103,16.12551498413086,588550000
2022-05-25,15.991754187297795,17.080830153303886,15.971788994098624,16.945070266723633,781132000
2022-05-26,16.00772274521179,18.06009712140226,15.993747492579688,17.819522857666016,996575000
2022-05-27,18.15393222834226,18.847706383566344,18.068083436188743,18.777830123901367,738379000
2022-05-31,18.94652985213168,19.16614311852199,18.31764164379846,18.639074325561523,664100000
2022-06-01,18.690985716581736,19.019404173433802,18.090046008838897,18.287696838378906,544514000
2022-06-02,18.259744381633755,19.584404063861257,18.165910274840577,19.557451248168945,648656000
2022-06-03,19.04835384760268,19.297913027935877,18.489339912786797,18.68699073791504,598779000
2022-06-06,19.10525257728722,19.302903402711614,18.53126570006665,18.75287437438965,422406000
2022-06-07,18.439427797960548,18.96649663523193,18.15592818906813,18.892627716064453,388914000
2022-06-08,18.76981563316662,19.150224674884743,18.50622553593558,18.619050979614258,363252000
2022-06-09,18.452313635347775,18.903611679964875,18.01299609524454,18.01998519897461,395574000
